vid,title,tag,time,duration_min,views,link,view_10k
euPLXZUm2e4,Digital ऐप ने बना दी इस कातिल की जोड़ी 😱| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,2 days ago,0.9166666666666666,"143,443 views",https://www.youtube.com/watch?v=euPLXZUm2e4,14.3443
O3bm6Jr2ZkY,Clean With Me // Extreme Cleaning Motivation and Organization Hacks,Motivation,5 months ago,11.183333333333334,"226,112 views",https://www.youtube.com/watch?v=O3bm6Jr2ZkY,22.6112
8Hir54bYEK8,YOU VS YOU WILL ALWAYS BE YOUR BIGGEST FIGHT - Motivational Speech,Motivation,2 months ago,8.016666666666667,"71,798 views",https://www.youtube.com/watch?v=8Hir54bYEK8,7.1798
WI30w5AAcCs,Rewire the Brain | Sinhala Motivational Video | Jayspot,Motivation,1 month ago,13.916666666666666,"138,611 views",https://www.youtube.com/watch?v=WI30w5AAcCs,13.8611
OoNKD2YCvnY,DON'T WASTE YOUR TIME - Best Motivational Speech 2022,Motivation,2 months ago,10.3,"70,667 views",https://www.youtube.com/watch?v=OoNKD2YCvnY,7.0667
SdJAhvTSsI4,T.I~Motivation (Urban Legend),Motivation,11 years ago,3.5833333333333335,"16,654,351 views",https://www.youtube.com/watch?v=SdJAhvTSsI4,1665.4351
3F16wx6s6r4,Normani - Motivation (Lyrics),Motivation,2 years ago,3.2333333333333334,"2,484,940 views",https://www.youtube.com/watch?v=3F16wx6s6r4,248.494
V04ojClenZU,KILL YOUR LAZINESS - Motivational Speech,Motivation,9 months ago,3.966666666666667,"1,657,572 views",https://www.youtube.com/watch?v=V04ojClenZU,165.7572
JbGwM75TYLc,BECOME DISCIPLINED - Motivational Speech,Motivation,5 months ago,4.366666666666666,"428,749 views",https://www.youtube.com/watch?v=JbGwM75TYLc,42.8749
oChd0hdCJA0,THIS SPEECH WILL MAKE YOU RESPECT HIM – Cristiano Ronaldo Motivation,Motivation,1 year ago,5.1,"1,665,425 views",https://www.youtube.com/watch?v=oChd0hdCJA0,166.5425
LRDmjU5qLqU,How to boost your BRAIN POWER? | 5 powerful tricks | Malayalam Practical Motivation,Motivation,2 days ago,8.133333333333333,"5,802 views",https://www.youtube.com/watch?v=LRDmjU5qLqU,0.5802
BxY_eJLBflk,Put God First - Denzel Washington Motivational & Inspiring Commencement Speech,Motivation,4 years ago,8.616666666666667,"31,949,694 views",https://www.youtube.com/watch?v=BxY_eJLBflk,3194.9694
VEMAk3Fq0Ww,"LIVE FULL DIE EMPTY - Powerful Motivational Speech (Featuring Cole ""The Wolf"" DaSilva)",Motivation,2 weeks ago,9.3,"64,368 views",https://www.youtube.com/watch?v=VEMAk3Fq0Ww,6.4368
ICUnIPYUnro,STOP NEGATIVE SELF TALK - Listen To This Everyday (Motivational Speech),Motivation,4 weeks ago,9.533333333333333,"112,302 views",https://www.youtube.com/watch?v=ICUnIPYUnro,11.2302
TNIYnbj5edw,TRUST GOD’S TIMING | God Is In Control - Inspirational & Motivational Video,Motivation,1 year ago,15.683333333333334,"3,998,525 views",https://www.youtube.com/watch?v=TNIYnbj5edw,399.8525
13ONIvrYKFY,The Greatest Advice You Will Ever Receive | T.D. Jakes Motivation,Motivation,2 months ago,10.2,"555,469 views",https://www.youtube.com/watch?v=13ONIvrYKFY,55.5469
yVk2Gb9z5kQ,I WILL NOT STOP - Motivational Speech,Motivation,1 month ago,4.916666666666667,"286,185 views",https://www.youtube.com/watch?v=yVk2Gb9z5kQ,28.6185
u76CK6Oba3Y,"THE HUSTLER'S MINDSET, THERE ARE NO EXCUSES - Motivational Speech (Marcus Elevation Taylor)",Motivation,1 month ago,8.033333333333333,"272,400 views",https://www.youtube.com/watch?v=u76CK6Oba3Y,27.24
EhvArsT5rgM,Sylvester Stallone - Rocky Balboa Motivation - Motivational Speech,Motivation,3 years ago,9.483333333333333,"5,079,256 views",https://www.youtube.com/watch?v=EhvArsT5rgM,507.9256
CwmpKPg-iZc,the ULTIMATE GUIDE to get back on track: motivation to get out of a fitness slump + workout with me!,Motivation,6 months ago,11.683333333333334,"405,709 views",https://www.youtube.com/watch?v=CwmpKPg-iZc,40.5709
Fo_lDTDSO-M,Jim Carrey's Eye Opening Speech - Best MOTIVATION EVER 2021,Motivation,1 year ago,10.1,"4,250,827 views",https://www.youtube.com/watch?v=Fo_lDTDSO-M,425.0827
JjvN_hYDp3g,KILL YOUR EXCUSES - Motivational Speech,Motivation,11 months ago,3.65,"3,450,736 views",https://www.youtube.com/watch?v=JjvN_hYDp3g,345.0736
iKP-h5DI_YA,DO NOT STOP - Motivational Speech,Motivation,4 months ago,4.0,"929,443 views",https://www.youtube.com/watch?v=iKP-h5DI_YA,92.9443
SuPLxQD4akQ,Rise and shine - Athlete and running ultimate motivation,Motivation,9 years ago,3.4166666666666665,"7,322,171 views",https://www.youtube.com/watch?v=SuPLxQD4akQ,732.2171
59P01D1uL5w,STUDY FOR 100% - Exam Motivation,Motivation,1 year ago,6.116666666666666,"470,910 views",https://www.youtube.com/watch?v=59P01D1uL5w,47.091
bDxpmrpFNLE,TD Jakes Listen To This If YOU are Going THROUGH HELL  - TD Jakes Motivation - Christian Motivation,Motivation,5 days ago,9.1,"33,858 views",https://www.youtube.com/watch?v=bDxpmrpFNLE,3.3858
t1XCzWlYWeA,IT WILL GIVE YOU GOOSEBUMPS - Elon musk Motivational video,Motivation,1 year ago,6.533333333333333,"9,103,526 views",https://www.youtube.com/watch?v=t1XCzWlYWeA,910.3526
G7WPxEBot5E,C. Henry - Motivation,Motivation,2 years ago,3.2666666666666666,"142,919 views",https://www.youtube.com/watch?v=G7WPxEBot5E,14.2919
pCJttBcJ3BY,क्यों अफगानिस्तान में मचा है मौत का तांड़व? 😱| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,4 days ago,0.9833333333333333,"448,889 views",https://www.youtube.com/watch?v=pCJttBcJ3BY,44.8889
lztwzG0ExcA,दुनिया का सबसे महंगा तकिया 😮| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,7 hours ago,0.9666666666666667,"127,851 views",https://www.youtube.com/watch?v=lztwzG0ExcA,12.7851
sRE90qnAlDA,"""It's Hard Getting Good Grades"" - Study Motivation",Motivation,3 years ago,5.2,"4,699,555 views",https://www.youtube.com/watch?v=sRE90qnAlDA,469.9555
MVP7-rjK9oo,YOU WILL KEEP MOTIVATED BY LEARNING SMALL THINGS | THE REAL LEARNING | BUDDHA LIFE STORY |,Motivation,2 days ago,6.75,"31,202 views",https://www.youtube.com/watch?v=MVP7-rjK9oo,3.1202
TBnTsfZBqOg,ARNOLD SCHWARZENEGGER VS LOU FERRIGNO MOTIVATION - OLDSCHOOL BODYBUILDING RIVALRY,Motivation,1 year ago,8.2,"8,397,496 views",https://www.youtube.com/watch?v=TBnTsfZBqOg,839.7496
i3A9mJNa64M,DON'T GIVE UP - Football Motivation,Motivation,2 years ago,4.616666666666666,"994,153 views",https://www.youtube.com/watch?v=i3A9mJNa64M,99.4153
djHa6pZskQU,STAY HUNGRY - ARNOLD SCHWARZENEGGER MOTIVATION,Motivation,2 years ago,4.833333333333333,"13,138,071 views",https://www.youtube.com/watch?v=djHa6pZskQU,1313.8071
-uPaSOD7Dvk,DON'T WASTE TIME - Best Study Motivation for Success & Students (Most Eye Opening Video),Motivation,3 years ago,11.216666666666667,"5,028,364 views",https://www.youtube.com/watch?v=-uPaSOD7Dvk,502.8364
0Cu_gq47Mqk,স্বামীর দ্বিতীয় বাসর । Bangla New Natok । STN Motivation 2.0,Motivation,4 days ago,13.2,"489,069 views",https://www.youtube.com/watch?v=0Cu_gq47Mqk,48.9069
TosGFLJUf7k,Go after it | New David Goggins | Motivation | Inspiring Squad,Motivation,4 days ago,8.216666666666667,"30,433 views",https://www.youtube.com/watch?v=TosGFLJUf7k,3.0433
VL4eomSLPRc,WHEN LIFE GETS HARD - Powerful Motivational Video,Motivation,10 days ago,9.6,"39,699 views",https://www.youtube.com/watch?v=VL4eomSLPRc,3.9699
w6LbRZTqkik,Lose Yourself | Eminem __ SOUTHPAW | Hope (motivational video )  #workhard #believeIn_yourself,Motivation,1 year ago,4.883333333333334,"2,730,919 views",https://www.youtube.com/watch?v=w6LbRZTqkik,273.0919
2fHk0vbBBgI,Avoid These Qualities To Reach Success!| Best Motivational Story | Venu Kalyan Life & Business Coach,Motivation,5 days ago,4.466666666666667,"71,474 views",https://www.youtube.com/watch?v=2fHk0vbBBgI,7.1474
Nn0bZ0hBzCw,Best Motivation From The Greatest Athletes Of All Time - THE G.O.A.T.,Motivation,1 year ago,6.316666666666666,"432,690 views",https://www.youtube.com/watch?v=Nn0bZ0hBzCw,43.269
FFdd3bq2ti0,IT WILL GIVE YOU GOOSEBUMPS - Elon Musk Motivational Speech 2022,Motivation,3 weeks ago,8.666666666666666,"86,675 views",https://www.youtube.com/watch?v=FFdd3bq2ti0,8.6675
Fp5A8CXyS_E,Creed - Motivation Training 2015 [HD],Motivation,6 years ago,4.0,"103,086,967 views",https://www.youtube.com/watch?v=Fp5A8CXyS_E,10308.6967
9Zo7jE4e82c,"COME ON KID, THIS IS YOUR DREAM - Motivation for Back to School",Motivation,10 months ago,8.05,"651,536 views",https://www.youtube.com/watch?v=9Zo7jE4e82c,65.1536
7wWMTd6lE50,MONSTER AMONG MEN - DAS FREAK - MARKUS RUHL MOTIVATION,Motivation,11 months ago,9.6,"6,351,754 views",https://www.youtube.com/watch?v=7wWMTd6lE50,635.1754
d8_6ANCGr_E,The 8 Things You Need To Become Your Best Self - Jordan Peterson Motivation,Motivation,7 days ago,9.933333333333334,"66,227 views",https://www.youtube.com/watch?v=d8_6ANCGr_E,6.6227
FNiZKVn8W70,Tips to Increase Focus and Productivity | Powerful Motivation,Motivation,5 months ago,16.766666666666666,"242,406 views",https://www.youtube.com/watch?v=FNiZKVn8W70,24.2406
nKKeug1aic4,DEEP CLEANING MY ENTIRE MESSY ROOM!!! *satisfying af* (this will motivate you rn!!!),Motivation,3 months ago,15.466666666666667,"470,726 views",https://www.youtube.com/watch?v=nKKeug1aic4,47.0726
ixxBmzNO4Io,Ultimate Motivation To Fail!,Motivation,2 years ago,7.683333333333334,"7,297,508 views",https://www.youtube.com/watch?v=ixxBmzNO4Io,729.7508
CJdveDlCu4k,Stand Alone Against The World | New David Goggins | Motivation | Inspiring Squad,Motivation,8 days ago,9.116666666666667,"32,033 views",https://www.youtube.com/watch?v=CJdveDlCu4k,3.2033
Td9tYfG8cpQ,Russian Mafia Boss Motivation- 9 RULES FOR LIFE,Motivation,1 month ago,2.316666666666667,"275,656 views",https://www.youtube.com/watch?v=Td9tYfG8cpQ,27.5656
jB2nWAAuXpA,Jim Carrey's Speech NO ONE Wants To Hear — One Of The Most Eye-Opening Speeches,Motivation,2 weeks ago,8.35,"2,287,381 views",https://www.youtube.com/watch?v=jB2nWAAuXpA,228.7381
f6t9TQqdUzg,MAKE THEM JEALOUS 😎 Gym Motivation,Motivation,5 months ago,10.633333333333333,"757,648 views",https://www.youtube.com/watch?v=f6t9TQqdUzg,75.7648
Lk5flv3I1fI,Talent | How Much Talent Is Required For Success | Powerful Motivational Video By Harshvardhan Jain,Motivation,4 years ago,14.616666666666667,"5,462,795 views",https://www.youtube.com/watch?v=Lk5flv3I1fI,546.2795
V-siUdyJ3Ac,ALONE - Gym Motivation 😔,Motivation,6 months ago,10.733333333333333,"326,327 views",https://www.youtube.com/watch?v=V-siUdyJ3Ac,32.6327
DHsR_377G2g,🌛Late night study motivation(Part-2) |Kdrama+Cdrama|,Motivation,2 months ago,3.4833333333333334,"400,242 views",https://www.youtube.com/watch?v=DHsR_377G2g,40.0242
2JmcEThXY-w,The wake up call | motivational speech in tamil | morning motivation | success | motivation tamil MT,Motivation,1 year ago,6.466666666666667,"784,507 views",https://www.youtube.com/watch?v=2JmcEThXY-w,78.4507
HnoPHqrdXQ8,I'M ALONE - Gym Motivation 😔,Motivation,1 year ago,3.466666666666667,"9,744,355 views",https://www.youtube.com/watch?v=HnoPHqrdXQ8,974.4355
B0vFSq3hBis,Les Gagnants ont Besoin de Discipline et Non de Motivation - Un discours Inspirant et Puissant,Motivation,6 months ago,18.45,"525,374 views",https://www.youtube.com/watch?v=B0vFSq3hBis,52.5374
DBzO5rDAVPw,LE DISCOURS DE CE VIEILLARD VA CHANGER TA VIE !  Lou Holtz - Motivation Fr,Motivation,2 years ago,9.75,"6,312,544 views",https://www.youtube.com/watch?v=DBzO5rDAVPw,631.2544
kXl_jqAcO0Y,Pourquoi Macron Veut CENSURER Cette Video [Révélation] | H5 Motivation,Motivation,6 days ago,15.133333333333333,"149,869 views",https://www.youtube.com/watch?v=kXl_jqAcO0Y,14.9869
AVFb-i-y7uE,10 Minutes Pour Réussir Ta Journée [Discours] | H5 Motivation,Motivation,7 months ago,13.366666666666667,"284,252 views",https://www.youtube.com/watch?v=AVFb-i-y7uE,28.4252
ABoRuiw5OKs,गर्म सहारा रेगिस्तान की जादुई snowfall !😲| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,6 days ago,0.7666666666666667,"363,673 views",https://www.youtube.com/watch?v=ABoRuiw5OKs,36.3673
D6qTPTj9g3I,LA VIDÉO LA PLUS MOTIVANTE ! (Motivation du Matin),Motivation,2 years ago,3.35,"1,318,312 views",https://www.youtube.com/watch?v=D6qTPTj9g3I,131.8312
45WJnzJdnbo,AVANCE SEUL (LA MEILLEURE VIDÉO DE MOTIVATION),Motivation,2 years ago,3.0166666666666666,"3,425,176 views",https://www.youtube.com/watch?v=45WJnzJdnbo,342.5176
pc5xn--jceA,ALONE - Brooke Ence Motivation 😔,Motivation,1 year ago,9.433333333333334,"1,758,255 views",https://www.youtube.com/watch?v=pc5xn--jceA,175.8255
RYXh1928rfU,"عندما تشعر انك على وشك الاستسلام! ""شاهد هذا الفيديو"" (Study Motivation) فيديو تحفيزي مترجم",Motivation,5 months ago,4.15,"851,537 views",https://www.youtube.com/watch?v=RYXh1928rfU,85.1537
khDh-h2b5ng,BELIEVE IN YOURSELF - Motivational video [English captions],Motivation,5 years ago,9.7,"3,929,180 views",https://www.youtube.com/watch?v=khDh-h2b5ng,392.918
y9C4jdH5pso,Pourquoi le PSG Veut Dégager Neymar [Ce que les medias nous cachent] | H5 Motivation,Motivation,8 days ago,10.833333333333334,"196,437 views",https://www.youtube.com/watch?v=y9C4jdH5pso,19.6437
CWKvYHNl4Q8,Vidéo de motivation - Je vais tout donner !,Motivation,3 years ago,8.1,"2,034,641 views",https://www.youtube.com/watch?v=CWKvYHNl4Q8,203.4641
AnDomJbHh2g,BE ALONE - Gym Motivation 😔,Motivation,1 year ago,8.933333333333334,"4,890,800 views",https://www.youtube.com/watch?v=AnDomJbHh2g,489.08
ThNbJTLPHVc,Jeremy Buendia - WORKOUT motivation ** CHAMP 🏆**,Motivation,4 years ago,3.45,"13,795,743 views",https://www.youtube.com/watch?v=ThNbJTLPHVc,1379.5743
eaRQF-7hhmo,ZERO EXCUSES - Gym Motivation 😠,Motivation,7 months ago,9.133333333333333,"1,697,401 views",https://www.youtube.com/watch?v=eaRQF-7hhmo,169.7401
PKrI_QRoJH4,When you lose MOTIVATION - Khi bạn mất ĐỘNG LỰC | I'm Mary,Motivation,2 weeks ago,5.7,"31,426 views",https://www.youtube.com/watch?v=PKrI_QRoJH4,3.1426
Y5RtQ4cawVk,SILENCE - Gym Motivation 😔,Motivation,11 months ago,10.616666666666667,"1,922,317 views",https://www.youtube.com/watch?v=Y5RtQ4cawVk,192.2317
1mJPjHsZJ54,ब्रह्माण्ड में white hole क्या होता हैं?😳| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,2 hours ago,0.8,"36,807 views",https://www.youtube.com/watch?v=1mJPjHsZJ54,3.6807
dfG36goWFR8,क्या इससे पैसा कमाना होगा आसान ?😮| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,5 days ago,0.9833333333333333,"259,353 views",https://www.youtube.com/watch?v=dfG36goWFR8,25.9353
SI9isXfowd4,Motivation Malayalam Status | Motivation Speech | 3 | Lessons from Jack Ma | Sreevidhya Santhosh,Motivation,1 year ago,3.8833333333333333,"1,280,887 views",https://www.youtube.com/watch?v=SI9isXfowd4,128.0887
OhKxb8Wfj1s,क्या चीटियाँ भी करती हैं खेती 😱| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,4 days ago,0.65,"349,419 views",https://www.youtube.com/watch?v=OhKxb8Wfj1s,34.9419
cuqtmCuBnLs,DON'T LET GO - Gym Motivation 😥,Motivation,4 months ago,3.9833333333333334,"225,279 views",https://www.youtube.com/watch?v=cuqtmCuBnLs,22.5279
uB7bLWhavBw,इस देश के आप राजा बन सकते हैं ! 😱| A2 Motivation |#shorts #ashortaday #a2_sir,Motivation,5 days ago,0.7833333333333333,"447,393 views",https://www.youtube.com/watch?v=uB7bLWhavBw,44.7393
oyGL591b_0Q,ALONE 😞 FITNESS MOTIVATION - 2020,Motivation,2 years ago,3.5,"11,185,656 views",https://www.youtube.com/watch?v=oyGL591b_0Q,1118.5656
9b36m9Rqxhs,Le Discours Qui Vous Rendra DUR -  La meilleure vidéo de motivation de tous les temps ! Dan Pena,Motivation,7 months ago,10.566666666666666,"558,743 views",https://www.youtube.com/watch?v=9b36m9Rqxhs,55.8743
OcinvnjG6tM,Jagruk Anthem by LLA | Official Music Video | Pure Motivation 👊,Motivation,5 days ago,4.933333333333334,"74,358 views",https://www.youtube.com/watch?v=OcinvnjG6tM,7.4358
X_9VoqR5ojM,LET'S GO 🔥 GYM MOTIVATION,Motivation,3 years ago,10.816666666666666,"17,654,394 views",https://www.youtube.com/watch?v=X_9VoqR5ojM,1765.4394
1ujwZKjs-pQ,Les 9 minutes qui vont TRANSFORMER Votre VIE ! Video Motivation --H5 Motivation #25,Motivation,3 years ago,9.35,"1,850,899 views",https://www.youtube.com/watch?v=1ujwZKjs-pQ,185.0899
miWmAIDXQ9U,5 Minutes pour RÉUSSIR ta journée  [Morning Motivation]  | H5 Motivation,Motivation,2 weeks ago,5.616666666666666,"69,377 views",https://www.youtube.com/watch?v=miWmAIDXQ9U,6.9377
JOnDojjUU_Y,"GETTING MY LIFE TOGETHER | clean, organize, & get motivated with me! Nicole Laeno",Motivation,4 months ago,12.716666666666667,"1,451,279 views",https://www.youtube.com/watch?v=JOnDojjUU_Y,145.1279
Oeul9e2NsVs,Pourquoi Joe Biden est Furieux Contre Macron [Révélation] | H5 Motivation,Motivation,22 hours ago,9.05,"116,965 views",https://www.youtube.com/watch?v=Oeul9e2NsVs,11.6965
8fytC2vn9kA,"VLOG: lavender farm picnic, slow days, solo coffee date, & settling into city life",Vlog,23 hours ago,15.266666666666667,"13,428 views",https://www.youtube.com/watch?v=8fytC2vn9kA,1.3428
qQdxvyMD7NU,THE TWINS' FIRST PICKLES!,Vlog,18 hours ago,13.983333333333333,"196,001 views",https://www.youtube.com/watch?v=qQdxvyMD7NU,19.6001
TT0-XzQmsZ4,BATANGAS WITH FRIENDS☀️ 🌊 | LOINIE TV,Vlog,1 day ago,13.533333333333333,"22,846 views",https://www.youtube.com/watch?v=TT0-XzQmsZ4,2.2846
3LpZG13nOjw,BEAUTIFUL BEGINNING !,Vlog,1 day ago,8.8,"210,582 views",https://www.youtube.com/watch?v=3LpZG13nOjw,21.0582
OwsJdDfDUQ4,"First Concert After 3 Years, JunnieVien's Gender Reveal Vlog | Pat Velasquez-Gaspar",Vlog,5 hours ago,8.4,"82,498 views",https://www.youtube.com/watch?v=OwsJdDfDUQ4,8.2498
bYTDV0UMYvQ,Fly with us Part 2! Our Happy Island Fam travels to Bali!,Vlog,8 hours ago,11.083333333333334,"60,278 views",https://www.youtube.com/watch?v=bYTDV0UMYvQ,6.0278
C8jKcEG1Wds,A Day In My Life : FULL GROCERY SHOPPING!!! 🛒 + Giveaway 💸 | Cyn can Vlog,Vlog,1 day ago,11.366666666666667,"15,043 views",https://www.youtube.com/watch?v=C8jKcEG1Wds,1.5043
ZPgyx0tTawI,🤣😅HÄSSLICHSTES Bild der WELT gekauft... | MEGA LACHFLASH in Blind AUKTION! | AIDA Vlog #1,Vlog,1 day ago,10.083333333333334,"185,472 views",https://www.youtube.com/watch?v=ZPgyx0tTawI,18.5472
_nutSUe2dEY,SURPRISE GUEST! (KINAKABAHAN AKO!!!) | RANA HARAKE,Vlog,1 day ago,13.966666666666667,"484,703 views",https://www.youtube.com/watch?v=_nutSUe2dEY,48.4703
_QIqVus5ewY,UFC 276 Embedded: Vlog Series - Episode 3,Vlog,22 hours ago,9.9,"661,698 views",https://www.youtube.com/watch?v=_QIqVus5ewY,66.1698
sPcuywe5ma0,TATİLDEN DÖNÜŞ YOLCUĞUM VLOG,Vlog,1 hour ago,14.75,"18,199 views",https://www.youtube.com/watch?v=sPcuywe5ma0,1.8199
lMHqRSfM2TE,WELCOMING OUR NEW BABY ON MY 37TH BIRTHDAY!,Vlog,1 day ago,17.95,"103,641 views",https://www.youtube.com/watch?v=lMHqRSfM2TE,10.3641
CzzObtqRPTE,UFC 276 Embedded: Vlog Series - Episode 2,Vlog,1 day ago,8.216666666666667,"758,651 views",https://www.youtube.com/watch?v=CzzObtqRPTE,75.8651
b9CHdXDHTX8,Squad Meets FANS in REAL LIFE!! | VidCon Vlog,Vlog,2 days ago,8.066666666666666,"534,446 views",https://www.youtube.com/watch?v=b9CHdXDHTX8,53.4446
eJ3k6GSFW6E,Vlog: Sadio Mané's first days in Munich,Vlog,3 days ago,9.366666666666667,"806,448 views",https://www.youtube.com/watch?v=eJ3k6GSFW6E,80.6448
anO2IfMG85c,Weekly vlog (жирийн нэг амралтын өдөр),Vlog,1 day ago,14.416666666666666,"6,243 views",https://www.youtube.com/watch?v=anO2IfMG85c,0.6243
Q980C74SdYQ,HOW TO VLOG LIKE CASEY NEISTAT by CASEY NEISTAT,Vlog,5 years ago,14.15,"5,340,284 views",https://www.youtube.com/watch?v=Q980C74SdYQ,534.0284
8ZLz-qF3BQk,La FMS desde dentro | Vlog FMS España | Blon Vs Gazir,Vlog,1 day ago,12.15,"37,645 views",https://www.youtube.com/watch?v=8ZLz-qF3BQk,3.7645
5QvtfwVHrTE,"BEN GELDİM:) Ankara Vlog Hamamönü, Közde Kahve, Nöbete Hazırlanalım,Yeni Formam...",Vlog,1 day ago,17.933333333333334,"5,105 views",https://www.youtube.com/watch?v=5QvtfwVHrTE,0.5105
S4iEBokLaBs,Family in Horror House by Alex Gonzaga,Vlog,11 days ago,9.383333333333333,"2,639,048 views",https://www.youtube.com/watch?v=S4iEBokLaBs,263.9048
VyasSLF63T0,Playing $10-20 at Wynn | Poker Vlog #124,Vlog,3 days ago,17.3,"77,985 views",https://www.youtube.com/watch?v=VyasSLF63T0,7.7985
hWJLLXdEVY0,KLARIFIKASI !!,Vlog,1 day ago,17.016666666666666,"468,597 views",https://www.youtube.com/watch?v=hWJLLXdEVY0,46.8597
jV72OqYZGTs,"COLLEGE VLOG: Visiting the Campus, Meetings & KTV Night 🏹💻 | Princess And Nicole",Vlog,3 days ago,12.616666666666667,"47,694 views",https://www.youtube.com/watch?v=jV72OqYZGTs,4.7694
7y9fUfmPZeM,VLOG - ROOM TOUR de la CHAMBRE de KAMILIA et JOURNEE avec NOUS,Vlog,3 days ago,11.4,"106,939 views",https://www.youtube.com/watch?v=7y9fUfmPZeM,10.6939
k0CH1qVGVBw,I Got MARRIED! (Wedding Vlog),Vlog,4 days ago,9.883333333333333,"252,943 views",https://www.youtube.com/watch?v=k0CH1qVGVBw,25.2943
ffjoHte5_Gw,SHARK ATTACK WATER SLIDE sa DUBAI - GRABE 'TO!!,Vlog,4 days ago,16.033333333333335,"794,819 views",https://www.youtube.com/watch?v=ffjoHte5_Gw,79.4819
SEPJPqNVbMA,LE PONEN BRACKETS A GISELE Y OCURRE ESTO    Itarte Vlogs,Vlog,4 days ago,10.166666666666666,"608,922 views",https://www.youtube.com/watch?v=SEPJPqNVbMA,60.8922
qOJAgsAxLGc,"Vlog: Anh Huy dắt Linh, Thư, Cuội phá đảo Đà Nẵng: Gặp bà chủ Thảo Anh, Ăn sập Chợ Cồn..",Vlog,2 days ago,11.283333333333333,"79,550 views",https://www.youtube.com/watch?v=qOJAgsAxLGc,7.955
K6A_Yxj4dS4,শশুড় বাড়িতে গিয়ে প্রথম দিন যা যা করলাম | Umme’s Vlog,Vlog,3 days ago,9.983333333333333,"143,888 views",https://www.youtube.com/watch?v=K6A_Yxj4dS4,14.3888
OUEgw_Jiqbs,a day in my life | vlog | Natasa S. Pandya,Vlog,3 days ago,6.866666666666666,"282,462 views",https://www.youtube.com/watch?v=OUEgw_Jiqbs,28.2462
S53iLhL-7zY,"일상 vlog🌼 요즘 이렇게 지내요 ft. 꽃꽂이, 유화 클래스, 집밥",Vlog,3 days ago,9.683333333333334,"1,131,467 views",https://www.youtube.com/watch?v=S53iLhL-7zY,113.1467
gNwkI2VYGRs,"HATDOG REVEAL WITH ZEINAB HARAKE, RANA HARAKE AND MARIAH | Mika Salamanca",Vlog,2 days ago,15.016666666666667,"471,298 views",https://www.youtube.com/watch?v=gNwkI2VYGRs,47.1298
HhM0BYCHL00,Kylie Jenner: A Day in the Life,Vlog,3 years ago,19.516666666666666,"67,352,923 views",https://www.youtube.com/watch?v=HhM0BYCHL00,6735.2923
uK-LK31wmyw,eyay,Vlog,2 days ago,11.316666666666666,"291,136 views",https://www.youtube.com/watch?v=uK-LK31wmyw,29.1136
TR4OoKdCuLs,"KOREA VLOG: week in my life in seoul, good food, cafes, shopping",Vlog,5 days ago,10.85,"124,523 views",https://www.youtube.com/watch?v=TR4OoKdCuLs,12.4523
BZS9DETsLjc,LA vlog,Vlog,4 months ago,8.366666666666667,"7,255,931 views",https://www.youtube.com/watch?v=BZS9DETsLjc,725.5931
yiFm2-nKGqI,"VLOG ★ a busy day in my life (makeup shopping, new hair, etc.)",Vlog,2 months ago,8.583333333333334,"124,362 views",https://www.youtube.com/watch?v=yiFm2-nKGqI,12.4362
vccV9lslbl0,Play Date With my Cutest Fan!! (Her Reaction!) | Ranz and Niana,Vlog,1 day ago,13.1,"177,466 views",https://www.youtube.com/watch?v=vccV9lslbl0,17.7466
rHF4loTvwOU,VLOG ★ my first day of college!,Vlog,9 months ago,10.3,"1,130,955 views",https://www.youtube.com/watch?v=rHF4loTvwOU,113.0955
ToeYJ3AZusg,Exploring the Deepest Swimming Pool sa Buong Mundo - Deep Dive Dubai,Vlog,11 days ago,16.766666666666666,"1,537,590 views",https://www.youtube.com/watch?v=ToeYJ3AZusg,153.759
F2u7Z6OLeP8,ostia tío 🤙🏼,Vlog,6 days ago,7.833333333333333,"1,031,212 views",https://www.youtube.com/watch?v=F2u7Z6OLeP8,103.1212
Fuj4SV9bHS4,Working As WAITER & CASHIER For A Day! | Ranz and Niana,Vlog,8 days ago,13.233333333333333,"655,375 views",https://www.youtube.com/watch?v=Fuj4SV9bHS4,65.5375
y9H3bXrK6go,CYCLE VLOG AFTER LONG TIME @Rajkumar Thapa Magar,Vlog,4 days ago,17.916666666666668,"118,976 views",https://www.youtube.com/watch?v=y9H3bXrK6go,11.8976
v6PbllFpOas,PRIDE PARTİMİZE NE OLDU? / HAZİRAN VLOG PART 2 / LGBTQ+,Vlog,1 day ago,12.633333333333333,"7,790 views",https://www.youtube.com/watch?v=v6PbllFpOas,0.779
LJqC-8kPw4Y,House Raid With Bea Alonzo/ Vlog 26,Vlog,6 days ago,16.316666666666666,"550,137 views",https://www.youtube.com/watch?v=LJqC-8kPw4Y,55.0137
pgbkj33r3-c,Mini Vlog zu besuch bei VitaVate🔥 | Niklas Wilson,Vlog,5 days ago,8.733333333333333,"129,745 views",https://www.youtube.com/watch?v=pgbkj33r3-c,12.9745
